Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Ile,1.06 [0.95-1.18],1.000,,Isoleucine
Leu,1.05 [0.94-1.18],1.000,,Leucine
Total-BCAA,1.05 [0.94-1.17],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Val,1.03 [0.92-1.15],1.000,,Valine
M-VLDL-C%,1.02 [0.90-1.16],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
Glu,0.96 [0.86-1.08],1.000,,Glucose
PUFA%,0.94 [0.83-1.07],1.000,,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-FC%,0.93 [0.82-1.04],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Citrate,0.90 [0.81-1.01],1.000,,Citrate
HDL-FC,0.89 [0.79-1.00],1.000,,Free Cholesterol in HDL
