Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Gly,1.29 [1.11-1.50],1.000,,Glycine
ApoB,1.16 [0.99-1.36],1.000,,Apolipoprotein B
ApoB/ApoA1,1.12 [0.96-1.32],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
ApoA1,1.04 [0.88-1.22],1.000,,Apolipoprotein A1
M-LDL-PL%,1.02 [0.86-1.20],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-FC%,0.97 [0.82-1.15],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Tyr,0.95 [0.80-1.12],1.000,,Tyrosine
Phe,0.86 [0.72-1.02],1.000,,Phenylalanine
Ile,0.85 [0.71-1.02],1.000,,Isoleucine
Leu,0.81 [0.68-0.97],1.000,,Leucine
