Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,1.70 [1.48-1.96],2.304e-08,***,Glycoprotein Acetyls
XS-VLDL-PL%,1.41 [1.22-1.63],0.646,,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.31 [1.14-1.51],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-PL%,1.11 [0.96-1.28],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,1.01 [0.88-1.18],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-TG%,0.95 [0.82-1.10],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-C%,0.76 [0.66-0.87],1.000,,Cholesterol to Total-Lipids in Small HDL percentage
S-HDL-CE%,0.73 [0.64-0.84],0.938,,Cholesteryl Esters to Total-Lipids in Small HDL percentage
IDL-CE%,0.72 [0.63-0.82],0.210,,Cholesteryl Esters to Total-Lipids in IDL percentage
Albumin,0.72 [0.63-0.82],0.245,,Albumin
