Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
LA%,1.05 [0.93-1.19],1.000,,Linoleic Acid to Total-Fatty Acids percentage
Omega-6%,1.05 [0.92-1.20],1.000,,Omega-6 Fatty Acids to Total-Fatty Acids percentage
PUFA%,1.04 [0.91-1.18],1.000,,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-FC%,1.01 [0.89-1.15],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
DHA%,1.00 [0.88-1.13],1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
DHA,0.99 [0.88-1.12],1.000,,Docosahexaenoic Acid
MUFA%,0.98 [0.86-1.12],1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Omega-3%,0.98 [0.87-1.11],1.000,,Omega-3 Fatty Acids to Total-Fatty Acids percentage
SFA%,0.96 [0.85-1.09],1.000,,Saturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-PL%,0.93 [0.82-1.04],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
