Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Tyr,1.10 [0.92-1.30],1.000,,Tyrosine
ApoA1,1.03 [0.86-1.22],1.000,,Apolipoprotein A1
HDL-CE,1.02 [0.85-1.22],1.000,,Cholesteryl Esters in HDL
HDL-C,1.02 [0.85-1.22],1.000,,HDL Cholesterol
M-LDL-FC%,1.00 [0.84-1.20],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Ile,0.94 [0.79-1.13],1.000,,Isoleucine
His,0.94 [0.79-1.12],1.000,,Histidine
Leu,0.86 [0.71-1.03],1.000,,Leucine
M-VLDL-C%,0.83 [0.71-0.98],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-CE%,0.77 [0.65-0.92],1.000,,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
