Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.43 [1.34-1.54],1.281e-18,***,Triglycerides to Total-Lipids in Large LDL percentage
MUFA%,1.42 [1.32-1.53],1.717e-14,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-TG%,1.39 [1.30-1.49],6.820e-16,***,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-TG%,1.38 [1.29-1.48],1.266e-13,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-PL%,1.33 [1.24-1.44],4.983e-09,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
SFA%,1.33 [1.23-1.43],3.870e-09,***,Saturated Fatty Acids to Total-Fatty Acids percentage
M-HDL-PL%,1.32 [1.22-1.41],2.366e-08,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-LDL-TG%,1.29 [1.20-1.39],5.207e-07,***,Triglycerides to Total-Lipids in Small LDL percentage
XS-VLDL-TG%,1.29 [1.19-1.38],9.416e-06,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
Omega-6/Omega-3,1.24 [1.15-1.33],0.003,**,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
IDL-PL%,1.22 [1.13-1.31],0.045,*,Phospholipids to Total-Lipids in IDL percentage
M-LDL-FC%,0.83 [0.78-0.89],0.014,*,Free Cholesterol to Total-Lipids in Medium LDL percentage
S-LDL-FC%,0.83 [0.78-0.88],0.002,**,Free Cholesterol to Total-Lipids in Small LDL percentage
S-LDL-PL,0.82 [0.76-0.88],0.029,*,Phospholipids in Small LDL
Remnant-C,0.81 [0.76-0.88],0.008,**,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
M-HDL-C%,0.81 [0.76-0.87],0.002,**,Cholesterol to Total-Lipids in Medium HDL percentage
XL-HDL-CE%,0.81 [0.76-0.87],0.001,**,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
ApoB,0.81 [0.75-0.88],0.009,**,Apolipoprotein B
XL-VLDL-C%,0.81 [0.75-0.88],0.037,*,Cholesterol to Total-Lipids in Very Large VLDL percentage
S-HDL-C%,0.81 [0.75-0.87],6.810e-04,***,Cholesterol to Total-Lipids in Small HDL percentage
S-LDL-L,0.81 [0.75-0.87],0.005,**,Total-Lipids in Small LDL
S-LDL-CE,0.81 [0.75-0.87],0.006,**,Cholesteryl Esters in Small LDL
IDL-PL,0.81 [0.75-0.87],0.005,**,Phospholipids in IDL
L-LDL-P,0.80 [0.75-0.87],0.007,**,Concentration of Large LDL Particles
L-LDL-FC%,0.80 [0.75-0.86],7.095e-05,***,Free Cholesterol to Total-Lipids in Large LDL percentage
LDL-P,0.80 [0.74-0.87],0.004,**,Concentration of LDL Particles
M-LDL-P,0.80 [0.74-0.87],0.004,**,Concentration of Medium LDL Particles
M-LDL-CE,0.80 [0.74-0.86],0.001,**,Cholesteryl Esters in Medium LDL
XL-VLDL-CE%,0.80 [0.74-0.87],0.005,**,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
M-LDL-L,0.80 [0.74-0.86],6.397e-04,***,Total-Lipids in Medium LDL
M-LDL-PL,0.80 [0.74-0.86],9.746e-04,***,Phospholipids in Medium LDL
IDL-L,0.79 [0.74-0.85],1.283e-04,***,Total-Lipids in IDL
S-VLDL-FC%,0.79 [0.74-0.85],1.925e-05,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
M-VLDL-C,0.79 [0.73-0.85],3.155e-04,***,Cholesterol in Medium VLDL
Non-HDL-C,0.79 [0.73-0.85],2.256e-05,***,Total-Cholesterol Minus HDL-C
S-LDL-C,0.79 [0.73-0.85],1.108e-04,***,Cholesterol in Small LDL
LDL-L,0.79 [0.73-0.84],1.096e-05,***,Total-Lipids in LDL
M-LDL-C,0.78 [0.73-0.85],4.053e-05,***,Cholesterol in Medium LDL
Total-FC,0.78 [0.73-0.84],1.617e-05,***,Total-Free Cholesterol
S-VLDL-PL%,0.78 [0.73-0.84],1.447e-05,***,Phospholipids to Total-Lipids in Small VLDL percentage
LDL-PL,0.78 [0.73-0.84],1.776e-05,***,Phospholipids in LDL
XS-VLDL-CE%,0.78 [0.73-0.84],1.848e-07,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
XS-VLDL-C%,0.78 [0.73-0.83],1.706e-07,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
LDL-CE,0.78 [0.72-0.84],3.329e-06,***,Cholesteryl Esters in LDL
M-VLDL-CE,0.78 [0.72-0.84],2.550e-05,***,Cholesteryl Esters in Medium VLDL
L-LDL-L,0.78 [0.72-0.84],2.296e-06,***,Total-Lipids in Large LDL
M-HDL-FC%,0.78 [0.72-0.83],2.588e-07,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
Total-C,0.77 [0.72-0.83],6.371e-07,***,Total-Cholesterol
IDL-FC,0.77 [0.72-0.84],1.126e-05,***,Free Cholesterol in IDL
Total-CE,0.77 [0.72-0.83],3.060e-07,***,Total-Esterified Cholesterol
Gly,0.77 [0.71-0.84],1.023e-04,***,Glycine
Clinical LDL-C,0.77 [0.72-0.83],1.531e-07,***,Clinical LDL Cholesterol
L-LDL-PL,0.77 [0.71-0.83],2.067e-06,***,Phospholipids in Large LDL
LDL-C,0.77 [0.72-0.83],3.150e-07,***,LDL Cholesterol
IDL-C,0.77 [0.71-0.83],8.341e-07,***,Cholesterol in IDL
L-LDL-CE%,0.77 [0.72-0.82],9.925e-09,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
IDL-CE,0.77 [0.71-0.83],6.916e-07,***,Cholesteryl Esters in IDL
L-LDL-CE,0.77 [0.71-0.83],4.002e-07,***,Cholesteryl Esters in Large LDL
L-LDL-C,0.76 [0.71-0.82],7.715e-08,***,Cholesterol in Large LDL
DHA%,0.76 [0.70-0.82],4.148e-07,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
S-LDL-FC,0.76 [0.70-0.81],6.216e-08,***,Free Cholesterol in Small LDL
IDL-C%,0.75 [0.71-0.80],2.157e-12,***,Cholesterol to Total-Lipids in IDL percentage
M-LDL-FC,0.75 [0.70-0.81],2.737e-08,***,Free Cholesterol in Medium LDL
Omega-6%,0.75 [0.70-0.80],3.145e-11,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
IDL-CE%,0.75 [0.70-0.80],4.013e-12,***,Cholesteryl Esters to Total-Lipids in IDL percentage
LDL-FC,0.75 [0.69-0.81],6.070e-09,***,Free Cholesterol in LDL
L-LDL-FC,0.75 [0.69-0.81],9.239e-09,***,Free Cholesterol in Large LDL
S-LDL-C%,0.74 [0.69-0.79],2.768e-13,***,Cholesterol to Total-Lipids in Small LDL percentage
Omega-6,0.73 [0.68-0.79],2.547e-11,***,Omega-6 Fatty Acids
M-LDL-C%,0.73 [0.69-0.78],2.610e-16,***,Cholesterol to Total-Lipids in Medium LDL percentage
Omega-3,0.73 [0.67-0.79],4.416e-08,***,Omega-3 Fatty Acids
LA,0.72 [0.67-0.78],6.144e-13,***,Linoleic Acid
Omega-3%,0.72 [0.67-0.78],3.887e-11,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
PUFA,0.72 [0.67-0.77],7.368e-14,***,Polyunsaturated Fatty Acids
L-LDL-C%,0.70 [0.66-0.75],1.466e-21,***,Cholesterol to Total-Lipids in Large LDL percentage
DHA,0.70 [0.64-0.76],3.129e-10,***,Docosahexaenoic Acid
PUFA%,0.69 [0.65-0.74],6.189e-22,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
PUFA/MUFA,0.68 [0.63-0.73],2.927e-19,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
LA%,0.68 [0.63-0.72],9.984e-23,***,Linoleic Acid to Total-Fatty Acids percentage
Unsaturation,0.62 [0.57-0.66],3.368e-32,***,Degree of Unsaturation
