Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-VLDL-TG%,1.11 [1.00-1.22],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-TG%,1.10 [1.00-1.22],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
S-LDL-C%,1.10 [0.99-1.21],1.000,,Cholesterol to Total-Lipids in Small LDL percentage
M-LDL-TG%,1.01 [0.92-1.12],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-CE%,1.00 [0.91-1.10],1.000,,Cholesteryl Esters to Total-Lipids in Small HDL percentage
M-LDL-PL%,0.94 [0.86-1.03],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-FC%,0.92 [0.83-1.02],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-FC%,0.91 [0.82-1.00],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.89 [0.80-0.99],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,0.89 [0.79-0.99],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
