Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,1.40 [1.21-1.61],0.668,,Glycoprotein Acetyls
Non-HDL-C,1.15 [0.99-1.32],1.000,,Total-Cholesterol Minus HDL-C
LDL-C,1.14 [0.99-1.32],1.000,,LDL Cholesterol
Remnant-C,1.14 [0.99-1.31],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Clinical LDL-C,1.12 [0.97-1.29],1.000,,Clinical LDL Cholesterol
DHA%,0.96 [0.82-1.12],1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
Omega-6/Omega-3,0.88 [0.76-1.02],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
PUFA/MUFA,0.84 [0.72-0.99],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
HDL-CE,0.83 [0.71-0.97],1.000,,Cholesteryl Esters in HDL
M-LDL-FC%,0.81 [0.70-0.93],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
