Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-PL%,1.14 [0.96-1.35],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
XS-VLDL-TG,1.05 [0.89-1.25],1.000,,Triglycerides in Very Small VLDL
XS-VLDL-PL,1.05 [0.89-1.24],1.000,,Phospholipids in Very Small VLDL
TG/PG,1.03 [0.87-1.23],1.000,,Triglycerides to Phosphoglycerides ratio
IDL-PL%,1.03 [0.87-1.22],1.000,,Phospholipids to Total-Lipids in IDL percentage
VLDL-C,1.00 [0.84-1.18],1.000,,VLDL Cholesterol
M-LDL-FC%,0.95 [0.80-1.13],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
LDL-CE,0.94 [0.80-1.11],1.000,,Cholesteryl Esters in LDL
Total-CE,0.92 [0.78-1.08],1.000,,Total-Esterified Cholesterol
HDL-CE,0.85 [0.71-1.01],1.000,,Cholesteryl Esters in HDL
