Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.14 [1.10-1.19],8.514e-05,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
GlycA,1.14 [1.09-1.19],3.138e-04,***,Glycoprotein Acetyls
XS-VLDL-PL%,1.13 [1.09-1.18],1.942e-04,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-HDL-PL%,1.13 [1.09-1.18],4.399e-04,***,Phospholipids to Total-Lipids in Medium HDL percentage
IDL-TG%,1.11 [1.07-1.16],0.021,*,Triglycerides to Total-Lipids in IDL percentage
IDL-C%,0.90 [0.87-0.94],0.027,*,Cholesterol to Total-Lipids in IDL percentage
XS-VLDL-CE%,0.90 [0.87-0.94],0.032,*,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
Cholines,0.90 [0.87-0.94],0.049,*,Total-Cholines
PC,0.90 [0.86-0.94],0.034,*,Phosphatidylcholines
IDL-FC,0.90 [0.86-0.93],0.026,*,Free Cholesterol in IDL
IDL-CE,0.90 [0.86-0.93],0.018,*,Cholesteryl Esters in IDL
L-LDL-FC,0.90 [0.86-0.93],0.023,*,Free Cholesterol in Large LDL
IDL-C,0.90 [0.86-0.93],0.014,*,Cholesterol in IDL
DHA%,0.89 [0.86-0.93],0.027,*,Docosahexaenoic Acid to Total-Fatty Acids percentage
M-HDL-FC,0.89 [0.86-0.93],0.036,*,Free Cholesterol in Medium HDL
ApoA1,0.89 [0.86-0.93],0.021,*,Apolipoprotein A1
Total-C,0.89 [0.86-0.93],0.004,**,Total-Cholesterol
HDL-L,0.89 [0.86-0.93],0.015,*,Total-Lipids in HDL
L-LDL-C%,0.89 [0.86-0.93],0.002,**,Cholesterol to Total-Lipids in Large LDL percentage
Unsaturation,0.89 [0.86-0.93],0.008,**,Degree of Unsaturation
PUFA/MUFA,0.89 [0.85-0.93],0.016,*,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
HDL-P,0.89 [0.85-0.93],0.007,**,Concentration of HDL Particles
Total-CE,0.89 [0.86-0.93],0.001,**,Total-Esterified Cholesterol
L-HDL-L,0.89 [0.85-0.93],0.028,*,Total-Lipids in Large HDL
Total-P,0.89 [0.85-0.92],0.002,**,Total-Concentration of Lipoprotein Particles
L-HDL-P,0.88 [0.84-0.92],0.017,*,Concentration of Large HDL Particles
L-HDL-C,0.88 [0.84-0.92],0.012,*,Cholesterol in Large HDL
L-HDL-CE,0.88 [0.84-0.92],0.011,*,Cholesteryl Esters in Large HDL
HDL-FC,0.88 [0.84-0.92],0.001,**,Free Cholesterol in HDL
HDL-CE,0.88 [0.84-0.92],4.145e-04,***,Cholesteryl Esters in HDL
HDL-C,0.88 [0.84-0.92],3.069e-04,***,HDL Cholesterol
M-HDL-FC%,0.88 [0.84-0.91],1.038e-05,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
DHA,0.87 [0.84-0.91],1.076e-04,***,Docosahexaenoic Acid
