Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-HDL-L,1.15 [1.09-1.21],0.023,*,Total-Lipids in Large HDL
L-HDL-PL,1.14 [1.09-1.20],0.023,*,Phospholipids in Large HDL
HDL-CE,1.14 [1.09-1.20],0.037,*,Cholesteryl Esters in HDL
HDL-C,1.14 [1.09-1.20],0.038,*,HDL Cholesterol
L-HDL-C,1.14 [1.09-1.20],0.048,*,Cholesterol in Large HDL
L-HDL-CE,1.14 [1.09-1.20],0.050,*,Cholesteryl Esters in Large HDL
L-HDL-P,1.14 [1.08-1.20],0.050,*,Concentration of Large HDL Particles
M-LDL-PL%,0.98 [0.94-1.03],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-VLDL-TG%,0.95 [0.90-1.00],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-TG%,0.92 [0.87-0.97],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
XL-HDL-FC%,0.86 [0.81-0.91],0.005,**,Free Cholesterol to Total-Lipids in Very Large HDL percentage
Creatinine,0.85 [0.81-0.90],7.693e-04,***,Creatinine
