Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-VLDL-FC%,1.09 [0.91-1.32],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-PL%,1.09 [0.91-1.31],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,1.07 [0.88-1.29],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,1.06 [0.87-1.30],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
S-HDL-C%,1.01 [0.86-1.20],1.000,,Cholesterol to Total-Lipids in Small HDL percentage
M-LDL-FC%,1.00 [0.83-1.20],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-LDL-PL%,0.97 [0.83-1.14],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-VLDL-TG%,0.95 [0.80-1.13],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-TG%,0.91 [0.76-1.08],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-PL%,0.90 [0.76-1.07],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
