Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.13 [1.05-1.23],1.000,,Triglycerides to Total-Lipids in IDL percentage
TG/PG,1.09 [1.00-1.19],1.000,,Triglycerides to Phosphoglycerides ratio
IDL-PL%,1.08 [0.99-1.17],1.000,,Phospholipids to Total-Lipids in IDL percentage
M-LDL-PL%,1.04 [0.96-1.14],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
XXL-VLDL-TG,1.02 [0.94-1.10],1.000,,Triglycerides in Chylomicrons and Extremely Large VLDL
M-LDL-FC%,0.93 [0.87-1.01],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
VLDL-C,0.93 [0.86-1.01],1.000,,VLDL Cholesterol
Remnant-C,0.89 [0.82-0.97],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,0.89 [0.82-0.96],1.000,,Total-Cholesterol Minus HDL-C
Total-C,0.87 [0.80-0.94],1.000,,Total-Cholesterol
