Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.18 [1.10-1.27],0.657,,Phospholipids to Total-Lipids in Very Small VLDL percentage
Gln,1.11 [1.04-1.20],1.000,,Glutamine
Ile,1.04 [0.97-1.11],1.000,,Isoleucine
Leu,1.03 [0.96-1.11],1.000,,Leucine
M-LDL-PL%,1.02 [0.95-1.09],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
VLDL-C,0.96 [0.89-1.03],1.000,,VLDL Cholesterol
LDL-CE,0.90 [0.84-0.97],1.000,,Cholesteryl Esters in LDL
HDL-CE,0.90 [0.83-0.97],1.000,,Cholesteryl Esters in HDL
Total-C,0.89 [0.83-0.95],1.000,,Total-Cholesterol
L-LDL-C%,0.85 [0.79-0.91],0.565,,Cholesterol to Total-Lipids in Large LDL percentage
