Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.19 [1.10-1.28],0.700,,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.16 [1.08-1.25],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-TG%,1.13 [1.05-1.22],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-TG%,1.09 [1.01-1.17],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
M-LDL-PL%,1.01 [0.93-1.09],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Total-CE,0.83 [0.77-0.90],0.152,,Total-Esterified Cholesterol
IDL-C,0.83 [0.77-0.89],0.144,,Cholesterol in IDL
IDL-CE,0.83 [0.77-0.89],0.144,,Cholesteryl Esters in IDL
L-LDL-FC,0.82 [0.76-0.89],0.073,,Free Cholesterol in Large LDL
L-LDL-C%,0.82 [0.76-0.87],0.002,**,Cholesterol to Total-Lipids in Large LDL percentage
