Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.23 [1.02-1.48],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-TG%,1.18 [0.97-1.44],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
S-HDL-FC%,1.16 [0.96-1.40],1.000,,Free Cholesterol to Total-Lipids in Small HDL percentage
M-VLDL-TG%,1.13 [0.93-1.38],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-PL%,1.08 [0.89-1.30],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
M-LDL-PL%,0.91 [0.75-1.10],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-VLDL-FC%,0.88 [0.73-1.06],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,0.86 [0.72-1.04],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-C%,0.84 [0.70-1.00],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,0.81 [0.69-0.96],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
