Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.58 [1.41-1.77],3.264e-10,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.41 [1.26-1.57],1.369e-04,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.40 [1.25-1.56],4.387e-04,***,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.38 [1.24-1.54],5.080e-04,***,Triglycerides to Total-Lipids in Medium LDL percentage
S-LDL-PL%,1.35 [1.21-1.52],0.048,*,Phospholipids to Total-Lipids in Small LDL percentage
Non-HDL-C,0.74 [0.67-0.83],0.027,*,Total-Cholesterol Minus HDL-C
Omega-6,0.74 [0.66-0.83],0.039,*,Omega-6 Fatty Acids
L-LDL-C,0.74 [0.66-0.83],0.037,*,Cholesterol in Large LDL
Cholines,0.74 [0.66-0.83],0.027,*,Total-Cholines
L-LDL-PL,0.74 [0.66-0.83],0.042,*,Phospholipids in Large LDL
Unsaturation,0.74 [0.66-0.83],0.033,*,Degree of Unsaturation
Total-FC,0.74 [0.66-0.82],0.017,*,Total-Free Cholesterol
Clinical LDL-C,0.73 [0.66-0.82],0.005,**,Clinical LDL Cholesterol
Albumin,0.73 [0.66-0.81],0.001,**,Albumin
L-LDL-FC,0.73 [0.65-0.82],0.025,*,Free Cholesterol in Large LDL
LA,0.73 [0.65-0.82],0.008,**,Linoleic Acid
IDL-L,0.73 [0.65-0.82],0.008,**,Total-Lipids in IDL
XS-VLDL-C%,0.73 [0.66-0.81],2.666e-04,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
PUFA,0.72 [0.65-0.81],0.004,**,Polyunsaturated Fatty Acids
L-LDL-C%,0.72 [0.65-0.80],1.438e-04,***,Cholesterol to Total-Lipids in Large LDL percentage
Total-C,0.72 [0.65-0.80],6.354e-04,***,Total-Cholesterol
XS-VLDL-CE%,0.72 [0.65-0.80],2.561e-05,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
Total-CE,0.72 [0.64-0.80],4.478e-04,***,Total-Esterified Cholesterol
IDL-C,0.72 [0.64-0.80],0.001,**,Cholesterol in IDL
DHA,0.71 [0.63-0.81],0.043,*,Docosahexaenoic Acid
IDL-C%,0.71 [0.65-0.79],3.300e-06,***,Cholesterol to Total-Lipids in IDL percentage
IDL-CE,0.71 [0.64-0.80],6.542e-04,***,Cholesteryl Esters in IDL
M-LDL-C%,0.69 [0.63-0.76],1.094e-08,***,Cholesterol to Total-Lipids in Medium LDL percentage
IDL-CE%,0.69 [0.62-0.76],1.100e-07,***,Cholesteryl Esters to Total-Lipids in IDL percentage
S-LDL-C%,0.67 [0.61-0.74],6.286e-10,***,Cholesterol to Total-Lipids in Small LDL percentage
