Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.27 [1.16-1.40],0.165,,Triglycerides to Total-Lipids in Medium LDL percentage
L-LDL-TG%,1.27 [1.15-1.40],0.291,,Triglycerides to Total-Lipids in Large LDL percentage
L-HDL-TG,1.26 [1.15-1.38],0.150,,Triglycerides in Large HDL
Phe,1.01 [0.92-1.12],1.000,,Phenylalanine
Gln,1.01 [0.92-1.12],1.000,,Glutamine
M-LDL-FC%,0.89 [0.80-0.98],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
IDL-C%,0.81 [0.74-0.88],0.518,,Cholesterol to Total-Lipids in IDL percentage
S-HDL-C%,0.79 [0.72-0.87],0.243,,Cholesterol to Total-Lipids in Small HDL percentage
S-HDL-CE%,0.78 [0.71-0.86],0.047,*,Cholesteryl Esters to Total-Lipids in Small HDL percentage
IDL-CE%,0.78 [0.71-0.85],0.016,*,Cholesteryl Esters to Total-Lipids in IDL percentage
