Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
ApoB,1.07 [0.89-1.30],1.000,,Apolipoprotein B
HDL-C,1.07 [0.88-1.31],1.000,,HDL Cholesterol
ApoA1,1.07 [0.88-1.30],1.000,,Apolipoprotein A1
Clinical LDL-C,1.06 [0.88-1.29],1.000,,Clinical LDL Cholesterol
M-VLDL-C%,1.05 [0.86-1.28],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
L-VLDL-TG%,0.99 [0.82-1.20],1.000,,Triglycerides to Total-Lipids in Large VLDL percentage
L-VLDL-C%,0.98 [0.81-1.19],1.000,,Cholesterol to Total-Lipids in Large VLDL percentage
M-LDL-FC%,0.96 [0.79-1.17],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-HDL-C%,0.95 [0.78-1.16],1.000,,Cholesterol to Total-Lipids in Medium HDL percentage
L-VLDL-FC%,0.94 [0.77-1.13],1.000,,Free Cholesterol to Total-Lipids in Large VLDL percentage
