Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-HDL-TG%,1.05 [0.93-1.18],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
M-VLDL-TG%,1.03 [0.92-1.16],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-VLDL-PL%,1.02 [0.90-1.15],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
S-HDL-PL%,1.02 [0.90-1.14],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
M-VLDL-FC%,1.01 [0.89-1.14],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.99 [0.87-1.12],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,0.99 [0.87-1.13],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-LDL-TG%,0.99 [0.88-1.11],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-LDL-FC%,0.99 [0.87-1.12],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-LDL-PL%,0.92 [0.83-1.03],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
