Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-PL%,1.08 [0.90-1.29],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-FC%,1.03 [0.86-1.24],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-FC%,1.02 [0.85-1.22],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,1.01 [0.84-1.22],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,1.01 [0.84-1.22],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-TG%,0.98 [0.82-1.18],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-TG%,0.94 [0.78-1.13],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-LDL-TG%,0.94 [0.78-1.12],1.000,,Triglycerides to Total-Lipids in Small LDL percentage
S-HDL-PL%,0.92 [0.77-1.09],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
S-HDL-FC%,0.88 [0.73-1.06],1.000,,Free Cholesterol to Total-Lipids in Small HDL percentage
