Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-HDL-PL%,1.03 [0.95-1.12],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
M-LDL-PL%,1.02 [0.94-1.10],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-VLDL-PL%,1.01 [0.93-1.10],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
S-HDL-FC%,1.01 [0.93-1.10],1.000,,Free Cholesterol to Total-Lipids in Small HDL percentage
M-LDL-TG%,1.00 [0.92-1.09],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-TG%,1.00 [0.92-1.08],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,0.99 [0.91-1.08],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.98 [0.90-1.06],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,0.97 [0.90-1.06],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,0.95 [0.88-1.03],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
