Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-VLDL-TG%,1.33 [1.09-1.62],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-TG%,1.20 [1.00-1.44],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-TG%,1.17 [0.96-1.43],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
M-LDL-PL%,1.05 [0.87-1.26],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
S-HDL-PL%,1.03 [0.85-1.24],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
M-LDL-FC%,0.87 [0.72-1.05],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-CE%,0.78 [0.65-0.95],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.77 [0.64-0.94],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-PL%,0.76 [0.63-0.92],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,0.76 [0.63-0.92],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
