Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-FC%,1.12 [0.96-1.31],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-CE%,1.04 [0.90-1.21],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,1.04 [0.90-1.21],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
S-HDL-C%,1.03 [0.89-1.19],1.000,,Cholesterol to Total-Lipids in Small HDL percentage
M-VLDL-FC%,1.01 [0.87-1.17],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-PL%,0.99 [0.85-1.14],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
M-VLDL-TG%,0.97 [0.84-1.12],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-TG%,0.96 [0.83-1.11],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-LDL-PL%,0.96 [0.83-1.10],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
S-HDL-TG%,0.82 [0.71-0.95],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
