Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-HDL-TG%,1.06 [0.88-1.29],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
S-LDL-C%,1.05 [0.87-1.26],1.000,,Cholesterol to Total-Lipids in Small LDL percentage
S-HDL-PL%,1.04 [0.86-1.25],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
M-VLDL-PL%,1.02 [0.84-1.22],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
M-VLDL-TG%,1.01 [0.84-1.22],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,1.00 [0.83-1.20],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-TG%,1.00 [0.83-1.20],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-CE%,1.00 [0.83-1.20],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-LDL-PL%,0.99 [0.83-1.20],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-FC%,0.97 [0.80-1.17],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
