Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.31 [1.17-1.47],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
MUFA%,1.29 [1.13-1.47],1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Omega-6/Omega-3,1.11 [0.99-1.26],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Val,1.04 [0.92-1.17],1.000,,Valine
Total-BCAA,1.02 [0.90-1.15],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
VLDL-C,0.99 [0.88-1.10],1.000,,VLDL Cholesterol
Remnant-C,0.93 [0.83-1.04],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,0.90 [0.80-1.01],1.000,,Total-Cholesterol Minus HDL-C
Total-C,0.88 [0.78-1.00],1.000,,Total-Cholesterol
M-LDL-FC%,0.83 [0.74-0.94],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
