Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Ile,1.06 [0.93-1.21],1.000,,Isoleucine
Leu,1.05 [0.92-1.21],1.000,,Leucine
Total-BCAA,1.03 [0.90-1.18],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Val,1.01 [0.87-1.16],1.000,,Valine
M-LDL-FC%,1.00 [0.86-1.17],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Phe,0.99 [0.86-1.13],1.000,,Phenylalanine
ApoA1,0.98 [0.85-1.13],1.000,,Apolipoprotein A1
M-LDL-PL%,0.98 [0.86-1.11],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Tyr,0.92 [0.80-1.06],1.000,,Tyrosine
ApoB/ApoA1,0.92 [0.80-1.06],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
