Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.24 [1.12-1.38],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
SFA%,1.14 [1.02-1.28],1.000,,Saturated Fatty Acids to Total-Fatty Acids percentage
MUFA,1.07 [0.96-1.20],1.000,,Monounsaturated Fatty Acids
SFA,1.05 [0.94-1.17],1.000,,Saturated Fatty Acids
Total-FA,1.01 [0.90-1.13],1.000,,Total-Fatty Acids
ApoA1,0.99 [0.89-1.11],1.000,,Apolipoprotein A1
HDL-C,0.96 [0.86-1.08],1.000,,HDL Cholesterol
ApoB,0.90 [0.82-1.00],1.000,,Apolipoprotein B
Clinical LDL-C,0.87 [0.78-0.96],1.000,,Clinical LDL Cholesterol
M-LDL-FC%,0.84 [0.75-0.94],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
