Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.20 [1.01-1.43],1.000,,Triglycerides to Total-Lipids in Large LDL percentage
L-VLDL-CE%,1.11 [0.93-1.31],1.000,,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
L-VLDL-C%,1.09 [0.93-1.29],1.000,,Cholesterol to Total-Lipids in Large VLDL percentage
L-HDL-TG%,1.06 [0.88-1.27],1.000,,Triglycerides to Total-Lipids in Large HDL percentage
M-LDL-FC%,1.04 [0.87-1.26],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-TG%,0.98 [0.83-1.15],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
VLDL-C,0.87 [0.74-1.02],1.000,,VLDL Cholesterol
HDL-CE,0.87 [0.73-1.04],1.000,,Cholesteryl Esters in HDL
LDL-CE,0.83 [0.70-0.97],1.000,,Cholesteryl Esters in LDL
Total-C,0.82 [0.70-0.97],1.000,,Total-Cholesterol
