Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
DHA%,1.03 [0.99-1.07],1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
M-LDL-FC%,1.02 [0.98-1.06],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
HDL-CE,1.01 [0.97-1.05],1.000,,Cholesteryl Esters in HDL
Omega-3%,1.01 [0.97-1.05],1.000,,Omega-3 Fatty Acids to Total-Fatty Acids percentage
HDL-C,1.00 [0.96-1.05],1.000,,HDL Cholesterol
Tyr,1.00 [0.96-1.04],1.000,,Tyrosine
Ile,0.98 [0.94-1.01],1.000,,Isoleucine
M-VLDL-C%,0.97 [0.93-1.01],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
His,0.96 [0.92-0.99],1.000,,Histidine
Albumin,0.91 [0.87-0.94],0.286,,Albumin
