Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
VLDL-C,1.08 [0.97-1.20],1.000,,VLDL Cholesterol
Remnant-C,1.02 [0.92-1.14],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
M-LDL-PL%,1.01 [0.91-1.12],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Non-HDL-C,1.01 [0.91-1.13],1.000,,Total-Cholesterol Minus HDL-C
LDL-C,1.00 [0.90-1.12],1.000,,LDL Cholesterol
LA,0.99 [0.89-1.11],1.000,,Linoleic Acid
Omega-6,0.97 [0.87-1.09],1.000,,Omega-6 Fatty Acids
PUFA,0.97 [0.86-1.08],1.000,,Polyunsaturated Fatty Acids
Omega-3,0.95 [0.85-1.07],1.000,,Omega-3 Fatty Acids
M-LDL-FC%,0.86 [0.76-0.96],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
