Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-PL%,1.25 [1.06-1.48],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
M-LDL-PL%,1.18 [1.01-1.39],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
L-VLDL-PL%,1.12 [0.95-1.33],1.000,,Phospholipids to Total-Lipids in Large VLDL percentage
L-VLDL-FC%,1.11 [0.95-1.30],1.000,,Free Cholesterol to Total-Lipids in Large VLDL percentage
L-VLDL-C%,1.01 [0.86-1.18],1.000,,Cholesterol to Total-Lipids in Large VLDL percentage
M-LDL-C%,0.71 [0.62-0.81],0.095,,Cholesterol to Total-Lipids in Medium LDL percentage
IDL-CE%,0.70 [0.61-0.81],0.565,,Cholesteryl Esters to Total-Lipids in IDL percentage
L-LDL-C%,0.69 [0.59-0.80],0.418,,Cholesterol to Total-Lipids in Large LDL percentage
Total-C,0.67 [0.57-0.78],0.125,,Total-Cholesterol
Total-CE,0.66 [0.57-0.78],0.094,,Total-Esterified Cholesterol
