Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.14 [0.98-1.32],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Ile,1.10 [0.95-1.27],1.000,,Isoleucine
Total-BCAA,1.06 [0.91-1.24],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Leu,1.04 [0.89-1.21],1.000,,Leucine
Tyr,1.01 [0.87-1.17],1.000,,Tyrosine
SFA%,0.99 [0.85-1.17],1.000,,Saturated Fatty Acids to Total-Fatty Acids percentage
DHA,0.93 [0.79-1.09],1.000,,Docosahexaenoic Acid
Unsaturation,0.90 [0.76-1.06],1.000,,Degree of Unsaturation
Albumin,0.87 [0.75-1.01],1.000,,Albumin
M-LDL-FC%,0.85 [0.73-0.99],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
