Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.23 [1.13-1.33],0.449,,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.22 [1.12-1.33],0.725,,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.21 [1.12-1.31],0.845,,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-PL%,1.10 [1.01-1.19],1.000,,Phospholipids to Total-Lipids in IDL percentage
L-HDL-PL%,1.07 [0.98-1.17],1.000,,Phospholipids to Total-Lipids in Large HDL percentage
HDL-C,0.91 [0.83-0.99],1.000,,HDL Cholesterol
Omega-3,0.89 [0.82-0.97],1.000,,Omega-3 Fatty Acids
XS-VLDL-C%,0.82 [0.75-0.89],0.456,,Cholesterol to Total-Lipids in Very Small VLDL percentage
L-LDL-C%,0.82 [0.75-0.89],0.567,,Cholesterol to Total-Lipids in Large LDL percentage
XS-VLDL-CE%,0.81 [0.75-0.88],0.186,,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
