Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.24 [1.17-1.30],3.033e-10,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.22 [1.16-1.28],1.035e-08,***,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.20 [1.15-1.26],5.332e-08,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-PL%,1.20 [1.14-1.26],2.877e-06,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-HDL-PL%,1.19 [1.13-1.26],7.330e-05,***,Phospholipids to Total-Lipids in Medium HDL percentage
MUFA%,1.18 [1.12-1.25],8.854e-04,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-TG%,1.18 [1.12-1.24],5.313e-04,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-LDL-TG%,1.16 [1.10-1.22],0.003,**,Triglycerides to Total-Lipids in Small LDL percentage
M-VLDL-C,0.88 [0.83-0.92],0.034,*,Cholesterol in Medium VLDL
Remnant-C,0.87 [0.83-0.92],0.028,*,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
M-VLDL-FC%,0.87 [0.83-0.92],0.048,*,Free Cholesterol to Total-Lipids in Medium VLDL percentage
S-LDL-C,0.87 [0.83-0.92],0.020,*,Cholesterol in Small LDL
M-LDL-C,0.87 [0.83-0.91],0.009,**,Cholesterol in Medium LDL
M-VLDL-CE%,0.87 [0.83-0.91],0.012,*,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
Omega-3,0.87 [0.82-0.91],0.030,*,Omega-3 Fatty Acids
M-VLDL-C%,0.87 [0.82-0.91],0.013,*,Cholesterol to Total-Lipids in Medium VLDL percentage
SM,0.87 [0.82-0.91],0.027,*,Sphingomyelins
M-VLDL-CE,0.86 [0.82-0.91],0.002,**,Cholesteryl Esters in Medium VLDL
Total-PL,0.86 [0.82-0.91],0.019,*,Total-Phospholipids in Lipoprotein Particles
IDL-PL,0.86 [0.82-0.91],0.003,**,Phospholipids in IDL
Total-P,0.86 [0.82-0.91],0.014,*,Total-Concentration of Lipoprotein Particles
LDL-PL,0.86 [0.82-0.91],0.001,**,Phospholipids in LDL
PC,0.86 [0.82-0.91],0.020,*,Phosphatidylcholines
S-LDL-FC,0.86 [0.82-0.90],5.046e-04,***,Free Cholesterol in Small LDL
Non-HDL-C,0.86 [0.82-0.90],5.711e-04,***,Total-Cholesterol Minus HDL-C
LDL-L,0.86 [0.82-0.90],5.967e-04,***,Total-Lipids in LDL
Cholines,0.86 [0.81-0.91],0.008,**,Total-Cholines
LDL-CE,0.86 [0.82-0.90],6.151e-04,***,Cholesteryl Esters in LDL
L-HDL-CE%,0.86 [0.81-0.91],0.010,**,Cholesteryl Esters to Total-Lipids in Large HDL percentage
DHA%,0.86 [0.81-0.91],0.011,*,Docosahexaenoic Acid to Total-Fatty Acids percentage
L-HDL-C%,0.86 [0.81-0.90],0.007,**,Cholesterol to Total-Lipids in Large HDL percentage
XL-HDL-CE%,0.85 [0.81-0.90],0.003,**,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
LA,0.85 [0.81-0.90],2.720e-04,***,Linoleic Acid
L-LDL-FC%,0.85 [0.81-0.90],1.069e-04,***,Free Cholesterol to Total-Lipids in Large LDL percentage
M-LDL-FC,0.85 [0.81-0.90],9.078e-05,***,Free Cholesterol in Medium LDL
L-LDL-L,0.85 [0.81-0.90],9.590e-05,***,Total-Lipids in Large LDL
LDL-C,0.85 [0.81-0.90],7.303e-05,***,LDL Cholesterol
L-LDL-PL,0.85 [0.81-0.90],7.083e-05,***,Phospholipids in Large LDL
L-LDL-CE,0.85 [0.81-0.90],1.083e-04,***,Cholesteryl Esters in Large LDL
Omega-6,0.85 [0.81-0.90],3.755e-04,***,Omega-6 Fatty Acids
IDL-L,0.85 [0.81-0.89],5.887e-05,***,Total-Lipids in IDL
IDL-FC,0.85 [0.81-0.89],4.585e-05,***,Free Cholesterol in IDL
S-VLDL-PL%,0.85 [0.81-0.89],6.101e-05,***,Phospholipids to Total-Lipids in Small VLDL percentage
Total-FC,0.85 [0.81-0.89],4.376e-05,***,Total-Free Cholesterol
Albumin,0.85 [0.81-0.89],1.041e-05,***,Albumin
Clinical LDL-C,0.85 [0.81-0.89],9.699e-06,***,Clinical LDL Cholesterol
L-LDL-C,0.85 [0.80-0.89],1.637e-05,***,Cholesterol in Large LDL
S-VLDL-FC%,0.84 [0.80-0.89],1.254e-05,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
LDL-FC,0.84 [0.80-0.88],3.511e-06,***,Free Cholesterol in LDL
LA%,0.84 [0.80-0.89],3.172e-05,***,Linoleic Acid to Total-Fatty Acids percentage
IDL-C,0.84 [0.80-0.88],1.631e-06,***,Cholesterol in IDL
L-LDL-FC,0.84 [0.80-0.88],1.709e-06,***,Free Cholesterol in Large LDL
IDL-CE,0.84 [0.80-0.88],1.365e-06,***,Cholesteryl Esters in IDL
M-LDL-C%,0.84 [0.80-0.88],1.683e-08,***,Cholesterol to Total-Lipids in Medium LDL percentage
PUFA,0.84 [0.79-0.88],8.764e-06,***,Polyunsaturated Fatty Acids
S-LDL-C%,0.84 [0.80-0.88],4.559e-08,***,Cholesterol to Total-Lipids in Small LDL percentage
XS-VLDL-C%,0.83 [0.79-0.88],1.962e-06,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
Total-C,0.83 [0.79-0.88],9.783e-07,***,Total-Cholesterol
PUFA%,0.83 [0.79-0.88],8.257e-06,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-CE%,0.83 [0.79-0.88],8.408e-07,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
PUFA/MUFA,0.83 [0.79-0.88],3.382e-05,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Total-CE,0.83 [0.79-0.87],4.045e-07,***,Total-Esterified Cholesterol
IDL-CE%,0.83 [0.79-0.87],2.148e-08,***,Cholesteryl Esters to Total-Lipids in IDL percentage
DHA,0.83 [0.78-0.87],2.927e-06,***,Docosahexaenoic Acid
IDL-C%,0.83 [0.79-0.87],7.157e-09,***,Cholesterol to Total-Lipids in IDL percentage
M-HDL-FC%,0.82 [0.78-0.87],1.844e-05,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
Unsaturation,0.81 [0.77-0.86],1.532e-08,***,Degree of Unsaturation
L-LDL-C%,0.80 [0.76-0.84],8.997e-12,***,Cholesterol to Total-Lipids in Large LDL percentage
