Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.15 [1.05-1.26],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Leu,1.02 [0.93-1.13],1.000,,Leucine
Ile,1.01 [0.92-1.11],1.000,,Isoleucine
Total-BCAA,1.01 [0.92-1.11],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Phe,1.01 [0.92-1.10],1.000,,Phenylalanine
VLDL-C,0.97 [0.89-1.07],1.000,,VLDL Cholesterol
M-LDL-FC%,0.89 [0.81-0.99],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
LDL-CE,0.88 [0.81-0.97],1.000,,Cholesteryl Esters in LDL
Total-CE,0.84 [0.76-0.93],1.000,,Total-Esterified Cholesterol
HDL-CE,0.81 [0.73-0.90],1.000,,Cholesteryl Esters in HDL
