Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.25 [1.15-1.35],0.010,**,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
GlycA,1.20 [1.11-1.29],0.585,,Glycoprotein Acetyls
ApoB/ApoA1,1.03 [0.96-1.11],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
VLDL-C,1.03 [0.96-1.10],1.000,,VLDL Cholesterol
Tyr,1.02 [0.96-1.10],1.000,,Tyrosine
Remnant-C,0.99 [0.92-1.06],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Total-C,0.94 [0.88-1.02],1.000,,Total-Cholesterol
HDL-CE,0.89 [0.82-0.96],1.000,,Cholesteryl Esters in HDL
M-LDL-FC%,0.89 [0.82-0.95],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
PUFA/MUFA,0.81 [0.75-0.87],0.025,*,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
