Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.17 [1.10-1.24],0.259,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
GlycA,1.17 [1.10-1.24],0.073,,Glycoprotein Acetyls
ApoB/ApoA1,1.02 [0.96-1.08],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
VLDL-C,1.02 [0.96-1.07],1.000,,VLDL Cholesterol
Val,1.00 [0.95-1.06],1.000,,Valine
LDL-CE,0.97 [0.91-1.02],1.000,,Cholesteryl Esters in LDL
Total-C,0.95 [0.89-1.00],1.000,,Total-Cholesterol
HDL-CE,0.91 [0.85-0.96],1.000,,Cholesteryl Esters in HDL
M-LDL-FC%,0.90 [0.85-0.96],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
PUFA/MUFA,0.86 [0.81-0.91],0.256,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
