Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Citrate,1.11 [0.99-1.24],1.000,,Citrate
HDL-FC,1.06 [0.94-1.20],1.000,,Free Cholesterol in HDL
Glu,1.04 [0.92-1.18],1.000,,Glucose
M-LDL-FC%,1.02 [0.89-1.17],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Omega-6,1.00 [0.88-1.14],1.000,,Omega-6 Fatty Acids
Total-CE,1.00 [0.88-1.13],1.000,,Total-Esterified Cholesterol
VLDL-CE,1.00 [0.89-1.12],1.000,,Cholesteryl Esters in VLDL
PUFA/MUFA,0.98 [0.85-1.12],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
LDL-CE,0.97 [0.86-1.09],1.000,,Cholesteryl Esters in LDL
M-VLDL-TG%,0.93 [0.82-1.06],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
