Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.26 [1.21-1.30],1.661e-27,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.22 [1.18-1.27],3.228e-21,***,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.22 [1.17-1.26],5.470e-22,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-PL%,1.20 [1.16-1.25],3.779e-17,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
GlycA,1.17 [1.13-1.22],3.294e-10,***,Glycoprotein Acetyls
M-HDL-PL%,1.15 [1.11-1.20],3.953e-07,***,Phospholipids to Total-Lipids in Medium HDL percentage
MUFA%,1.15 [1.10-1.20],4.295e-06,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-LDL-TG%,1.15 [1.11-1.19],1.994e-08,***,Triglycerides to Total-Lipids in Small LDL percentage
XS-VLDL-TG%,1.15 [1.11-1.19],2.056e-07,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
IDL-PL%,1.15 [1.11-1.19],7.843e-09,***,Phospholipids to Total-Lipids in IDL percentage
S-HDL-TG%,1.13 [1.09-1.17],8.287e-05,***,Triglycerides to Total-Lipids in Small HDL percentage
M-HDL-TG%,1.12 [1.07-1.16],0.003,**,Triglycerides to Total-Lipids in Medium HDL percentage
S-VLDL-TG%,1.11 [1.07-1.16],0.002,**,Triglycerides to Total-Lipids in Small VLDL percentage
S-LDL-P,0.91 [0.87-0.94],0.012,*,Concentration of Small LDL Particles
L-LDL-P,0.90 [0.87-0.94],0.005,**,Concentration of Large LDL Particles
IDL-P,0.90 [0.87-0.93],0.002,**,Concentration of IDL Particles
Phosphoglyc,0.90 [0.87-0.94],0.041,*,Phosphoglycerides
His,0.90 [0.87-0.93],0.007,**,Histidine
IDL-PL,0.90 [0.87-0.93],0.002,**,Phospholipids in IDL
M-HDL-CE%,0.90 [0.87-0.93],0.006,**,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
S-LDL-FC%,0.90 [0.87-0.93],0.001,**,Free Cholesterol to Total-Lipids in Small LDL percentage
ApoB,0.90 [0.87-0.93],8.820e-04,***,Apolipoprotein B
DHA,0.90 [0.86-0.93],0.009,**,Docosahexaenoic Acid
LDL-P,0.90 [0.87-0.93],8.987e-04,***,Concentration of LDL Particles
SM,0.90 [0.86-0.93],0.006,**,Sphingomyelins
M-VLDL-C,0.90 [0.87-0.93],4.998e-04,***,Cholesterol in Medium VLDL
Omega-6%,0.90 [0.86-0.93],0.020,*,Omega-6 Fatty Acids to Total-Fatty Acids percentage
PC,0.90 [0.86-0.93],0.009,**,Phosphatidylcholines
