Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-HDL-PL%,1.15 [1.10-1.20],3.908e-04,***,Phospholipids to Total-Lipids in Large HDL percentage
S-HDL-PL,1.11 [1.07-1.16],0.017,*,Phospholipids in Small HDL
S-HDL-L,1.11 [1.06-1.15],0.158,,Total-Lipids in Small HDL
SFA%,1.09 [1.04-1.14],1.000,,Saturated Fatty Acids to Total-Fatty Acids percentage
MUFA%,1.03 [0.99-1.08],1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XL-HDL-C,0.90 [0.86-0.94],0.335,,Cholesterol in Very Large HDL
XL-HDL-FC,0.89 [0.86-0.93],0.014,*,Free Cholesterol in Very Large HDL
Citrate,0.89 [0.85-0.93],0.005,**,Citrate
L-HDL-CE%,0.89 [0.85-0.93],0.067,,Cholesteryl Esters to Total-Lipids in Large HDL percentage
L-HDL-C%,0.88 [0.84-0.92],0.006,**,Cholesterol to Total-Lipids in Large HDL percentage
