Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.29 [1.06-1.57],1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-TG%,1.29 [1.09-1.52],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Omega-3%,1.27 [1.05-1.52],1.000,,Omega-3 Fatty Acids to Total-Fatty Acids percentage
DHA%,1.07 [0.89-1.30],1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
VLDL-CE,1.02 [0.86-1.21],1.000,,Cholesteryl Esters in VLDL
Remnant-C,0.94 [0.79-1.12],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,0.88 [0.74-1.05],1.000,,Total-Cholesterol Minus HDL-C
LDL-C,0.85 [0.71-1.01],1.000,,LDL Cholesterol
Total-C,0.84 [0.70-1.00],1.000,,Total-Cholesterol
M-LDL-FC%,0.79 [0.66-0.94],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
