Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.37 [1.33-1.41],1.816e-97,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.34 [1.30-1.38],4.086e-85,***,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.32 [1.28-1.35],7.669e-83,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-TG%,1.28 [1.24-1.32],2.143e-54,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
XS-VLDL-PL%,1.27 [1.24-1.31],6.323e-55,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-HDL-PL%,1.25 [1.21-1.29],3.752e-40,***,Phospholipids to Total-Lipids in Large HDL percentage
S-LDL-TG%,1.24 [1.20-1.27],1.137e-45,***,Triglycerides to Total-Lipids in Small LDL percentage
S-VLDL-TG%,1.22 [1.19-1.26],6.796e-36,***,Triglycerides to Total-Lipids in Small VLDL percentage
GlycA,1.21 [1.17-1.24],4.893e-30,***,Glycoprotein Acetyls
M-HDL-PL%,1.20 [1.17-1.24],2.598e-28,***,Phospholipids to Total-Lipids in Medium HDL percentage
M-VLDL-TG%,1.20 [1.17-1.24],2.232e-30,***,Triglycerides to Total-Lipids in Medium VLDL percentage
MUFA%,1.20 [1.16-1.24],3.418e-24,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
IDL-PL%,1.17 [1.14-1.20],7.523e-23,***,Phospholipids to Total-Lipids in IDL percentage
S-HDL-PL%,1.15 [1.11-1.18],5.819e-15,***,Phospholipids to Total-Lipids in Small HDL percentage
S-HDL-TG%,1.14 [1.11-1.17],5.986e-14,***,Triglycerides to Total-Lipids in Small HDL percentage
L-HDL-TG%,1.14 [1.11-1.18],2.635e-11,***,Triglycerides to Total-Lipids in Large HDL percentage
M-HDL-TG%,1.13 [1.09-1.16],6.206e-10,***,Triglycerides to Total-Lipids in Medium HDL percentage
XL-HDL-TG%,1.12 [1.08-1.15],1.459e-07,***,Triglycerides to Total-Lipids in Very Large HDL percentage
XL-VLDL-TG%,1.12 [1.08-1.15],5.815e-08,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
XXL-VLDL-PL%,1.11 [1.08-1.14],3.407e-08,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
SFA%,1.10 [1.07-1.14],3.470e-05,***,Saturated Fatty Acids to Total-Fatty Acids percentage
TG/PG,1.09 [1.06-1.13],0.004,**,Triglycerides to Phosphoglycerides ratio
S-HDL-TG,1.08 [1.05-1.11],0.007,**,Triglycerides in Small HDL
M-HDL-TG,1.07 [1.05-1.10],0.049,*,Triglycerides in Medium HDL
XXL-VLDL-CE%,0.92 [0.90-0.95],0.009,**,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Total-BCAA,0.92 [0.90-0.95],0.033,*,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
L-VLDL-CE,0.92 [0.90-0.95],0.006,**,Cholesteryl Esters in Large VLDL
Acetate,0.92 [0.90-0.95],0.010,**,Acetate
XL-HDL-FC,0.92 [0.90-0.95],0.002,**,Free Cholesterol in Very Large HDL
XL-HDL-L,0.92 [0.89-0.95],0.009,**,Total-Lipids in Very Large HDL
