Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-VLDL-CE%,1.06 [0.93-1.20],1.000,,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
L-VLDL-FC%,1.03 [0.92-1.16],1.000,,Free Cholesterol to Total-Lipids in Large VLDL percentage
Gln,1.03 [0.91-1.18],1.000,,Glutamine
M-HDL-PL%,1.03 [0.89-1.19],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
M-LDL-PL%,1.02 [0.90-1.15],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-FC%,0.99 [0.86-1.14],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
HDL-C,0.92 [0.80-1.06],1.000,,HDL Cholesterol
Non-HDL-C,0.88 [0.78-1.00],1.000,,Total-Cholesterol Minus HDL-C
Clinical LDL-C,0.88 [0.78-1.00],1.000,,Clinical LDL Cholesterol
LDL-C,0.87 [0.77-0.99],1.000,,LDL Cholesterol
