Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Omega-6/Omega-3,1.31 [1.13-1.52],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
M-LDL-PL%,1.08 [0.93-1.25],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-HDL-PL%,1.06 [0.90-1.25],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
Phe,1.06 [0.92-1.22],1.000,,Phenylalanine
Tyr,1.03 [0.89-1.19],1.000,,Tyrosine
M-LDL-FC%,0.95 [0.81-1.11],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Total-BCAA,0.90 [0.77-1.05],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Val,0.88 [0.75-1.04],1.000,,Valine
Leu,0.87 [0.74-1.03],1.000,,Leucine
Albumin,0.72 [0.63-0.82],0.438,,Albumin
