Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Ile,1.10 [0.97-1.25],1.000,,Isoleucine
Leu,1.10 [0.96-1.25],1.000,,Leucine
Total-BCAA,1.06 [0.93-1.21],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Tyr,1.02 [0.90-1.17],1.000,,Tyrosine
M-VLDL-TG%,1.00 [0.87-1.15],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
HDL-CE,1.00 [0.86-1.15],1.000,,Cholesteryl Esters in HDL
VLDL-C,0.99 [0.87-1.13],1.000,,VLDL Cholesterol
Total-C,0.99 [0.86-1.13],1.000,,Total-Cholesterol
LDL-CE,0.98 [0.86-1.12],1.000,,Cholesteryl Esters in LDL
M-LDL-FC%,0.95 [0.83-1.09],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
