Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.22 [1.09-1.36],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
ApoB/ApoA1,1.09 [0.97-1.22],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
Phe,1.06 [0.95-1.19],1.000,,Phenylalanine
ApoB,1.02 [0.91-1.14],1.000,,Apolipoprotein B
Remnant-C,1.01 [0.90-1.13],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Omega-3,0.98 [0.87-1.10],1.000,,Omega-3 Fatty Acids
LA,0.97 [0.86-1.09],1.000,,Linoleic Acid
Omega-6,0.96 [0.85-1.09],1.000,,Omega-6 Fatty Acids
PUFA,0.96 [0.85-1.08],1.000,,Polyunsaturated Fatty Acids
M-LDL-FC%,0.85 [0.76-0.96],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
