Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,1.07 [0.98-1.15],1.000,,Creatinine
HDL-FC,1.03 [0.96-1.11],1.000,,Free Cholesterol in HDL
Unsaturation,1.03 [0.96-1.10],1.000,,Degree of Unsaturation
Lactate,1.01 [0.95-1.08],1.000,,Lactate
M-LDL-FC%,1.00 [0.93-1.08],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Phe,0.99 [0.93-1.06],1.000,,Phenylalanine
Gly,0.99 [0.93-1.05],1.000,,Glycine
M-LDL-PL%,0.97 [0.91-1.04],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
His,0.97 [0.91-1.04],1.000,,Histidine
Tyr,0.92 [0.86-0.99],1.000,,Tyrosine
