Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.55 [1.32-1.81],0.029,*,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.54 [1.32-1.81],0.029,*,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.50 [1.29-1.74],0.041,*,Triglycerides to Total-Lipids in Medium LDL percentage
XXL-VLDL-FC,1.17 [1.00-1.37],1.000,,Free Cholesterol in Chylomicrons and Extremely Large VLDL
VLDL-C,1.02 [0.87-1.20],1.000,,VLDL Cholesterol
Total-C,0.85 [0.72-1.00],1.000,,Total-Cholesterol
HDL-CE,0.81 [0.68-0.97],1.000,,Cholesteryl Esters in HDL
M-LDL-FC%,0.75 [0.64-0.87],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
S-HDL-CE%,0.71 [0.61-0.82],0.877,,Cholesteryl Esters to Total-Lipids in Small HDL percentage
IDL-C%,0.69 [0.60-0.80],0.260,,Cholesterol to Total-Lipids in IDL percentage
