Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.10 [1.04-1.16],1.000,,Triglycerides to Total-Lipids in Large LDL percentage
L-VLDL-TG%,1.01 [0.97-1.07],1.000,,Triglycerides to Total-Lipids in Large VLDL percentage
M-LDL-FC%,1.01 [0.95-1.07],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-HDL-CE%,1.01 [0.95-1.07],1.000,,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
L-HDL-TG%,1.00 [0.94-1.06],1.000,,Triglycerides to Total-Lipids in Large HDL percentage
M-VLDL-C%,0.96 [0.91-1.02],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
HDL-C,0.96 [0.90-1.01],1.000,,HDL Cholesterol
Clinical LDL-C,0.90 [0.86-0.95],1.000,,Clinical LDL Cholesterol
LDL-C,0.90 [0.85-0.95],1.000,,LDL Cholesterol
M-LDL-C%,0.89 [0.84-0.93],0.975,,Cholesterol to Total-Lipids in Medium LDL percentage
