Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.13 [0.99-1.28],1.000,,Triglycerides to Total-Lipids in Large LDL percentage
L-VLDL-FC%,1.11 [0.99-1.25],1.000,,Free Cholesterol to Total-Lipids in Large VLDL percentage
L-VLDL-C%,1.03 [0.91-1.16],1.000,,Cholesterol to Total-Lipids in Large VLDL percentage
L-LDL-PL%,1.01 [0.90-1.13],1.000,,Phospholipids to Total-Lipids in Large LDL percentage
M-LDL-PL%,1.00 [0.89-1.13],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
VLDL-CE,0.97 [0.86-1.09],1.000,,Cholesteryl Esters in VLDL
HDL-CE,0.94 [0.82-1.07],1.000,,Cholesteryl Esters in HDL
LDL-CE,0.93 [0.83-1.05],1.000,,Cholesteryl Esters in LDL
Total-CE,0.91 [0.80-1.03],1.000,,Total-Esterified Cholesterol
M-LDL-FC%,0.91 [0.80-1.03],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
