Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Citrate,1.10 [0.98-1.24],1.000,,Citrate
HDL-FC,1.05 [0.93-1.19],1.000,,Free Cholesterol in HDL
M-LDL-FC%,1.03 [0.89-1.19],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Omega-6,1.00 [0.89-1.14],1.000,,Omega-6 Fatty Acids
Total-FC,1.00 [0.88-1.14],1.000,,Total-Free Cholesterol
VLDL-C,0.99 [0.88-1.12],1.000,,VLDL Cholesterol
Non-HDL-C,0.99 [0.88-1.12],1.000,,Total-Cholesterol Minus HDL-C
Clinical LDL-C,0.98 [0.87-1.11],1.000,,Clinical LDL Cholesterol
LDL-C,0.98 [0.86-1.11],1.000,,LDL Cholesterol
M-VLDL-TG%,0.93 [0.82-1.05],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
