Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.27 [1.20-1.34],1.569e-13,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.24 [1.18-1.30],8.071e-12,***,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-TG%,1.23 [1.17-1.29],2.834e-09,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-PL%,1.23 [1.16-1.29],8.097e-09,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-LDL-TG%,1.15 [1.10-1.21],0.015,*,Triglycerides to Total-Lipids in Small LDL percentage
S-LDL-C,0.87 [0.83-0.92],0.040,*,Cholesterol in Small LDL
M-LDL-L,0.87 [0.83-0.92],0.037,*,Total-Lipids in Medium LDL
Non-HDL-C,0.87 [0.83-0.92],0.017,*,Total-Cholesterol Minus HDL-C
M-LDL-CE,0.87 [0.83-0.92],0.030,*,Cholesteryl Esters in Medium LDL
LDL-PL,0.87 [0.83-0.91],0.013,*,Phospholipids in LDL
Total-FC,0.87 [0.83-0.92],0.025,*,Total-Free Cholesterol
IDL-C,0.87 [0.83-0.91],0.012,*,Cholesterol in IDL
IDL-CE,0.87 [0.83-0.91],0.010,**,Cholesteryl Esters in IDL
LDL-L,0.87 [0.83-0.91],0.010,*,Total-Lipids in LDL
L-LDL-L,0.87 [0.83-0.91],0.012,*,Total-Lipids in Large LDL
S-LDL-FC,0.87 [0.83-0.91],0.004,**,Free Cholesterol in Small LDL
S-VLDL-FC%,0.87 [0.82-0.91],0.010,*,Free Cholesterol to Total-Lipids in Small VLDL percentage
L-LDL-CE,0.87 [0.82-0.91],0.006,**,Cholesteryl Esters in Large LDL
L-LDL-PL,0.87 [0.82-0.91],0.003,**,Phospholipids in Large LDL
LDL-CE,0.86 [0.82-0.91],0.005,**,Cholesteryl Esters in LDL
M-LDL-C,0.86 [0.82-0.91],0.005,**,Cholesterol in Medium LDL
S-HDL-P,0.86 [0.82-0.91],0.007,**,Concentration of Small HDL Particles
LA,0.86 [0.82-0.91],0.007,**,Linoleic Acid
Unsaturation,0.86 [0.82-0.91],0.026,*,Degree of Unsaturation
L-LDL-FC,0.86 [0.82-0.91],0.002,**,Free Cholesterol in Large LDL
L-LDL-C,0.86 [0.82-0.91],0.002,**,Cholesterol in Large LDL
S-HDL-C,0.86 [0.82-0.91],0.003,**,Cholesterol in Small HDL
Omega-6,0.86 [0.82-0.91],0.009,**,Omega-6 Fatty Acids
LDL-C,0.86 [0.82-0.90],0.001,**,LDL Cholesterol
LDL-FC,0.86 [0.82-0.90],6.518e-04,***,Free Cholesterol in LDL
PUFA,0.86 [0.81-0.90],0.006,**,Polyunsaturated Fatty Acids
M-LDL-FC,0.86 [0.82-0.90],4.869e-04,***,Free Cholesterol in Medium LDL
Clinical LDL-C,0.86 [0.82-0.90],2.417e-04,***,Clinical LDL Cholesterol
Total-C,0.86 [0.81-0.90],9.671e-04,***,Total-Cholesterol
S-HDL-CE,0.86 [0.81-0.90],3.984e-04,***,Cholesteryl Esters in Small HDL
Total-CE,0.85 [0.81-0.90],5.249e-04,***,Total-Esterified Cholesterol
Val,0.85 [0.81-0.90],0.007,**,Valine
LA%,0.85 [0.81-0.90],7.253e-04,***,Linoleic Acid to Total-Fatty Acids percentage
XS-VLDL-C%,0.85 [0.80-0.89],4.467e-05,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
XS-VLDL-CE%,0.84 [0.80-0.88],8.419e-06,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
XL-HDL-CE%,0.84 [0.79-0.88],2.614e-05,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
IDL-CE%,0.82 [0.78-0.86],8.017e-10,***,Cholesteryl Esters to Total-Lipids in IDL percentage
M-LDL-C%,0.82 [0.78-0.86],8.333e-12,***,Cholesterol to Total-Lipids in Medium LDL percentage
IDL-C%,0.82 [0.78-0.86],3.790e-10,***,Cholesterol to Total-Lipids in IDL percentage
S-LDL-C%,0.81 [0.78-0.85],8.330e-12,***,Cholesterol to Total-Lipids in Small LDL percentage
L-LDL-C%,0.80 [0.76-0.85],2.884e-11,***,Cholesterol to Total-Lipids in Large LDL percentage
