Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.31 [1.23-1.39],1.028e-11,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-PL%,1.30 [1.22-1.39],4.737e-11,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.29 [1.21-1.37],2.820e-10,***,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.27 [1.20-1.35],7.938e-10,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-TG%,1.24 [1.17-1.33],9.202e-06,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
GlycA,1.22 [1.15-1.30],2.982e-04,***,Glycoprotein Acetyls
S-LDL-TG%,1.21 [1.14-1.29],1.549e-04,***,Triglycerides to Total-Lipids in Small LDL percentage
MUFA%,1.21 [1.13-1.30],0.014,*,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-HDL-PL%,1.21 [1.13-1.29],0.007,**,Phospholipids to Total-Lipids in Medium HDL percentage
M-VLDL-TG%,1.19 [1.12-1.27],0.021,*,Triglycerides to Total-Lipids in Medium VLDL percentage
S-VLDL-TG%,1.19 [1.11-1.26],0.031,*,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-PL%,0.85 [0.80-0.90],0.042,*,Phospholipids to Total-Lipids in Medium VLDL percentage
S-VLDL-C%,0.85 [0.80-0.90],0.027,*,Cholesterol to Total-Lipids in Small VLDL percentage
LDL-FC,0.85 [0.80-0.90],0.041,*,Free Cholesterol in LDL
IDL-FC,0.85 [0.80-0.90],0.022,*,Free Cholesterol in IDL
L-LDL-FC,0.85 [0.79-0.90],0.022,*,Free Cholesterol in Large LDL
Total-CE,0.84 [0.79-0.90],0.035,*,Total-Esterified Cholesterol
M-VLDL-FC%,0.84 [0.79-0.90],0.014,*,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-HDL-C%,0.84 [0.79-0.90],0.033,*,Cholesterol to Total-Lipids in Medium HDL percentage
IDL-CE,0.84 [0.79-0.90],0.013,*,Cholesteryl Esters in IDL
IDL-C,0.84 [0.79-0.89],0.009,**,Cholesterol in IDL
Albumin,0.84 [0.79-0.89],0.003,**,Albumin
XL-HDL-CE%,0.84 [0.78-0.89],0.019,*,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
Unsaturation,0.83 [0.78-0.89],0.011,*,Degree of Unsaturation
M-VLDL-CE%,0.83 [0.78-0.88],3.557e-04,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.83 [0.78-0.88],9.479e-04,***,Cholesterol to Total-Lipids in Medium VLDL percentage
LA%,0.83 [0.78-0.89],0.005,**,Linoleic Acid to Total-Fatty Acids percentage
L-HDL-CE%,0.83 [0.78-0.89],0.004,**,Cholesteryl Esters to Total-Lipids in Large HDL percentage
PUFA%,0.83 [0.78-0.89],0.007,**,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
L-HDL-C%,0.83 [0.77-0.88],0.002,**,Cholesterol to Total-Lipids in Large HDL percentage
S-VLDL-PL%,0.82 [0.77-0.88],2.054e-04,***,Phospholipids to Total-Lipids in Small VLDL percentage
L-LDL-FC%,0.82 [0.77-0.87],3.691e-05,***,Free Cholesterol to Total-Lipids in Large LDL percentage
PUFA/MUFA,0.82 [0.77-0.88],0.004,**,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
S-VLDL-FC%,0.82 [0.77-0.87],3.803e-05,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
M-LDL-C%,0.81 [0.77-0.86],9.706e-08,***,Cholesterol to Total-Lipids in Medium LDL percentage
IDL-CE%,0.81 [0.77-0.86],1.295e-06,***,Cholesteryl Esters to Total-Lipids in IDL percentage
S-LDL-C%,0.80 [0.76-0.85],2.294e-08,***,Cholesterol to Total-Lipids in Small LDL percentage
L-LDL-C%,0.80 [0.75-0.85],3.986e-07,***,Cholesterol to Total-Lipids in Large LDL percentage
IDL-C%,0.79 [0.75-0.84],2.353e-09,***,Cholesterol to Total-Lipids in IDL percentage
XS-VLDL-C%,0.79 [0.74-0.84],4.401e-09,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
XS-VLDL-CE%,0.78 [0.73-0.83],3.593e-10,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
