Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-PL%,1.15 [0.98-1.35],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
L-VLDL-FC%,1.14 [1.00-1.31],1.000,,Free Cholesterol to Total-Lipids in Large VLDL percentage
L-VLDL-PL%,1.12 [0.97-1.30],1.000,,Phospholipids to Total-Lipids in Large VLDL percentage
M-LDL-PL%,1.03 [0.90-1.19],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
L-VLDL-CE%,1.02 [0.88-1.19],1.000,,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
LDL-FC,0.98 [0.85-1.13],1.000,,Free Cholesterol in LDL
Creatinine,0.92 [0.76-1.11],1.000,,Creatinine
M-LDL-FC%,0.89 [0.77-1.04],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
HDL-FC,0.87 [0.74-1.02],1.000,,Free Cholesterol in HDL
Albumin,0.86 [0.75-1.00],1.000,,Albumin
