Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Leu,1.08 [0.94-1.24],1.000,,Leucine
DHA%,1.06 [0.91-1.24],1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
Total-BCAA,1.06 [0.92-1.21],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
M-LDL-PL%,1.05 [0.92-1.20],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Val,1.03 [0.90-1.19],1.000,,Valine
VLDL-C,0.96 [0.84-1.10],1.000,,VLDL Cholesterol
Remnant-C,0.89 [0.78-1.03],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,0.87 [0.76-1.00],1.000,,Total-Cholesterol Minus HDL-C
M-LDL-FC%,0.85 [0.73-0.98],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Total-C,0.84 [0.73-0.97],1.000,,Total-Cholesterol
