Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Val,1.05 [0.99-1.13],1.000,,Valine
Total-BCAA,1.05 [0.98-1.12],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
DHA%,1.02 [0.95-1.10],1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
PUFA/MUFA,1.02 [0.94-1.10],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
M-LDL-TG%,1.00 [0.94-1.08],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-LDL-FC%,1.00 [0.92-1.07],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
HDL-C,0.99 [0.92-1.06],1.000,,HDL Cholesterol
Remnant-C,0.98 [0.92-1.05],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,0.98 [0.91-1.04],1.000,,Total-Cholesterol Minus HDL-C
LDL-C,0.97 [0.91-1.04],1.000,,LDL Cholesterol
