Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-PL%,1.04 [0.95-1.13],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Ile,1.04 [0.95-1.13],1.000,,Isoleucine
Tyr,1.03 [0.95-1.12],1.000,,Tyrosine
Total-BCAA,1.02 [0.94-1.12],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Leu,1.02 [0.93-1.11],1.000,,Leucine
VLDL-C,0.99 [0.91-1.07],1.000,,VLDL Cholesterol
LDL-CE,0.91 [0.84-0.99],1.000,,Cholesteryl Esters in LDL
M-LDL-FC%,0.90 [0.82-0.98],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Total-CE,0.87 [0.80-0.95],1.000,,Total-Esterified Cholesterol
HDL-CE,0.84 [0.76-0.92],1.000,,Cholesteryl Esters in HDL
