Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.23 [1.18-1.29],1.535e-13,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-PL%,1.21 [1.16-1.27],4.948e-11,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.21 [1.16-1.26],7.186e-12,***,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-TG%,1.19 [1.14-1.25],1.472e-08,***,Triglycerides to Total-Lipids in IDL percentage
IDL-PL%,1.14 [1.09-1.20],6.672e-04,***,Phospholipids to Total-Lipids in IDL percentage
IDL-P,0.89 [0.85-0.93],0.038,*,Concentration of IDL Particles
S-LDL-P,0.89 [0.85-0.93],0.040,*,Concentration of Small LDL Particles
M-VLDL-PL,0.89 [0.85-0.93],0.026,*,Phospholipids in Medium VLDL
M-VLDL-L,0.89 [0.85-0.93],0.037,*,Total-Lipids in Medium VLDL
IDL-PL,0.88 [0.85-0.92],0.020,*,Phospholipids in IDL
M-VLDL-P,0.88 [0.85-0.93],0.026,*,Concentration of Medium VLDL Particles
S-HDL-C%,0.88 [0.85-0.93],0.027,*,Cholesterol to Total-Lipids in Small HDL percentage
S-VLDL-PL%,0.88 [0.84-0.92],0.017,*,Phospholipids to Total-Lipids in Small VLDL percentage
M-VLDL-FC,0.88 [0.84-0.92],0.005,**,Free Cholesterol in Medium VLDL
L-LDL-P,0.88 [0.84-0.92],0.005,**,Concentration of Large LDL Particles
S-VLDL-FC%,0.88 [0.84-0.92],0.010,*,Free Cholesterol to Total-Lipids in Small VLDL percentage
XS-VLDL-C%,0.88 [0.84-0.92],0.012,*,Cholesterol to Total-Lipids in Very Small VLDL percentage
L-LDL-CE%,0.88 [0.84-0.92],6.456e-04,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
ApoB,0.88 [0.84-0.92],0.001,**,Apolipoprotein B
LDL-P,0.88 [0.84-0.91],0.001,**,Concentration of LDL Particles
XS-VLDL-CE%,0.87 [0.84-0.92],0.004,**,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
S-LDL-PL,0.87 [0.84-0.91],6.857e-04,***,Phospholipids in Small LDL
Remnant-C,0.87 [0.84-0.91],4.669e-04,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
M-VLDL-C,0.87 [0.83-0.91],2.482e-04,***,Cholesterol in Medium VLDL
S-HDL-L,0.87 [0.83-0.91],9.179e-04,***,Total-Lipids in Small HDL
M-VLDL-CE,0.87 [0.83-0.91],1.738e-04,***,Cholesteryl Esters in Medium VLDL
IDL-FC,0.87 [0.83-0.91],2.519e-04,***,Free Cholesterol in IDL
S-HDL-FC,0.87 [0.83-0.91],8.376e-04,***,Free Cholesterol in Small HDL
Phosphoglyc,0.87 [0.83-0.91],0.003,**,Phosphoglycerides
IDL-L,0.87 [0.83-0.91],1.246e-04,***,Total-Lipids in IDL
SM,0.87 [0.83-0.91],6.013e-04,***,Sphingomyelins
M-LDL-P,0.87 [0.83-0.91],1.012e-04,***,Concentration of Medium LDL Particles
PC,0.86 [0.82-0.91],0.001,**,Phosphatidylcholines
M-HDL-FC%,0.86 [0.82-0.91],0.010,*,Free Cholesterol to Total-Lipids in Medium HDL percentage
S-LDL-L,0.86 [0.82-0.90],1.388e-05,***,Total-Lipids in Small LDL
S-LDL-CE,0.86 [0.82-0.90],8.846e-06,***,Cholesteryl Esters in Small LDL
HDL-P,0.86 [0.82-0.90],8.873e-05,***,Concentration of HDL Particles
Cholines,0.86 [0.82-0.90],1.237e-04,***,Total-Cholines
IDL-C,0.86 [0.82-0.90],2.224e-06,***,Cholesterol in IDL
Albumin,0.85 [0.82-0.89],1.031e-06,***,Albumin
IDL-CE,0.85 [0.82-0.89],1.020e-06,***,Cholesteryl Esters in IDL
M-LDL-PL,0.85 [0.82-0.89],1.129e-06,***,Phospholipids in Medium LDL
Non-HDL-C,0.85 [0.82-0.89],5.465e-07,***,Total-Cholesterol Minus HDL-C
S-LDL-C,0.85 [0.82-0.89],7.494e-07,***,Cholesterol in Small LDL
Total-L,0.85 [0.81-0.89],3.320e-06,***,Total-Lipids in Lipoprotein Particles
S-LDL-FC,0.85 [0.82-0.89],1.875e-07,***,Free Cholesterol in Small LDL
Total-PL,0.85 [0.81-0.89],1.221e-05,***,Total-Phospholipids in Lipoprotein Particles
LA,0.85 [0.81-0.89],1.106e-06,***,Linoleic Acid
M-LDL-L,0.85 [0.81-0.89],2.587e-07,***,Total-Lipids in Medium LDL
LDL-PL,0.85 [0.81-0.89],1.199e-07,***,Phospholipids in LDL
M-LDL-CE,0.85 [0.81-0.89],3.394e-07,***,Cholesteryl Esters in Medium LDL
L-LDL-PL,0.85 [0.81-0.89],6.896e-08,***,Phospholipids in Large LDL
Omega-6,0.85 [0.81-0.89],1.114e-06,***,Omega-6 Fatty Acids
L-LDL-L,0.85 [0.81-0.89],9.484e-08,***,Total-Lipids in Large LDL
LDL-L,0.85 [0.81-0.89],5.563e-08,***,Total-Lipids in LDL
Total-FC,0.85 [0.81-0.89],1.252e-07,***,Total-Free Cholesterol
XL-HDL-CE%,0.85 [0.81-0.89],2.129e-06,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
L-LDL-FC,0.84 [0.81-0.88],3.705e-08,***,Free Cholesterol in Large LDL
M-LDL-C,0.84 [0.81-0.88],3.541e-08,***,Cholesterol in Medium LDL
L-LDL-CE,0.84 [0.81-0.88],4.058e-08,***,Cholesteryl Esters in Large LDL
LDL-CE,0.84 [0.81-0.88],2.209e-08,***,Cholesteryl Esters in LDL
S-HDL-P,0.84 [0.81-0.88],4.615e-08,***,Concentration of Small HDL Particles
Total-P,0.84 [0.80-0.88],7.141e-07,***,Total-Concentration of Lipoprotein Particles
M-LDL-FC,0.84 [0.81-0.88],1.046e-08,***,Free Cholesterol in Medium LDL
Clinical LDL-C,0.84 [0.81-0.88],3.112e-09,***,Clinical LDL Cholesterol
LDL-FC,0.84 [0.81-0.88],8.264e-09,***,Free Cholesterol in LDL
L-LDL-C,0.84 [0.81-0.88],1.322e-08,***,Cholesterol in Large LDL
S-HDL-C,0.84 [0.80-0.88],2.487e-08,***,Cholesterol in Small HDL
PUFA,0.84 [0.80-0.88],2.351e-07,***,Polyunsaturated Fatty Acids
S-HDL-CE,0.84 [0.80-0.88],8.925e-09,***,Cholesteryl Esters in Small HDL
LDL-C,0.84 [0.80-0.88],5.241e-09,***,LDL Cholesterol
