Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Lactate,1.15 [0.99-1.33],1.000,,Lactate
HDL-FC,1.10 [0.94-1.29],1.000,,Free Cholesterol in HDL
Unsaturation,1.04 [0.88-1.22],1.000,,Degree of Unsaturation
M-LDL-FC%,1.03 [0.87-1.22],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Omega-3,1.00 [0.86-1.16],1.000,,Omega-3 Fatty Acids
His,0.99 [0.85-1.15],1.000,,Histidine
Ile,0.98 [0.84-1.15],1.000,,Isoleucine
Gly,0.97 [0.85-1.12],1.000,,Glycine
M-LDL-PL%,0.97 [0.84-1.12],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Ala,0.95 [0.81-1.12],1.000,,Alanine
