Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
SFA%,1.12 [0.97-1.29],1.000,,Saturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-TG%,1.10 [0.97-1.26],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
MUFA%,1.05 [0.90-1.22],1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
DHA,1.01 [0.88-1.16],1.000,,Docosahexaenoic Acid
Omega-3%,1.00 [0.88-1.15],1.000,,Omega-3 Fatty Acids to Total-Fatty Acids percentage
M-LDL-FC%,0.99 [0.85-1.15],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
PUFA/MUFA,0.93 [0.80-1.08],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
PUFA%,0.91 [0.78-1.05],1.000,,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Omega-6%,0.90 [0.78-1.05],1.000,,Omega-6 Fatty Acids to Total-Fatty Acids percentage
LA%,0.85 [0.74-0.98],1.000,,Linoleic Acid to Total-Fatty Acids percentage
