Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.43 [1.25-1.64],0.054,,Triglycerides to Total-Lipids in Medium LDL percentage
L-LDL-TG%,1.42 [1.23-1.64],0.608,,Triglycerides to Total-Lipids in Large LDL percentage
MUFA%,1.31 [1.12-1.54],1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Omega-6/Omega-3,1.15 [0.99-1.33],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
SFA%,1.13 [0.97-1.32],1.000,,Saturated Fatty Acids to Total-Fatty Acids percentage
VLDL-C,0.97 [0.85-1.12],1.000,,VLDL Cholesterol
HDL-CE,0.93 [0.79-1.09],1.000,,Cholesteryl Esters in HDL
Remnant-C,0.91 [0.79-1.05],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Total-C,0.88 [0.76-1.01],1.000,,Total-Cholesterol
M-LDL-FC%,0.82 [0.71-0.95],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
