Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,1.33 [1.18-1.51],0.865,,Glycoprotein Acetyls
Phe,1.24 [1.11-1.38],1.000,,Phenylalanine
M-LDL-TG%,1.14 [1.01-1.28],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-HDL-TG%,1.09 [0.97-1.24],1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
M-LDL-CE%,1.06 [0.94-1.19],1.000,,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
LDL-CE,0.94 [0.83-1.05],1.000,,Cholesteryl Esters in LDL
Total-CE,0.94 [0.83-1.06],1.000,,Total-Esterified Cholesterol
M-LDL-FC%,0.88 [0.77-0.99],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
DHA%,0.86 [0.76-0.98],1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
PUFA/MUFA,0.85 [0.75-0.97],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
