Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.12 [1.02-1.22],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Val,1.04 [0.95-1.14],1.000,,Valine
Total-BCAA,1.03 [0.94-1.13],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
VLDL-C,1.01 [0.92-1.10],1.000,,VLDL Cholesterol
ApoB/ApoA1,1.00 [0.92-1.10],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
LDL-CE,0.97 [0.88-1.06],1.000,,Cholesteryl Esters in LDL
HDL-CE,0.89 [0.80-0.98],1.000,,Cholesteryl Esters in HDL
PUFA%,0.78 [0.71-0.86],0.199,,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
PUFA/MUFA,0.78 [0.71-0.86],0.241,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Unsaturation,0.78 [0.71-0.86],0.138,,Degree of Unsaturation
